,Close,High,Low,Open,Volume
2002-10-02 00:00:00,20.450000762939453,20.450000762939453,20.450000762939453,20.450000762939453,0
2002-10-03 00:00:00,20.0,20.399999618530273,20.0,20.399999618530273,10100
2002-10-04 00:00:00,19.950000762939453,20.149999618530273,19.899999618530273,20.0,7300
2002-10-07 00:00:00,19.799999237060547,20.0,19.700000762939453,19.75,3900
2002-10-08 00:00:00,20.0,20.0,19.700000762939453,20.0,7800
2002-10-09 00:00:00,20.0,20.399999618530273,19.75,19.75,4900
2002-10-10 00:00:00,20.100000381469727,20.549999237060547,19.799999237060547,20.5,1900
2002-10-11 00:00:00,20.100000381469727,20.399999618530273,20.0,20.100000381469727,1700
2002-10-14 00:00:00,19.799999237060547,20.25,19.700000762939453,19.75,2200
2002-10-15 00:00:00,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0
2002-10-16 00:00:00,19.899999618530273,20.850000381469727,19.549999237060547,19.850000381469727,3400
2002-10-17 00:00:00,19.75,20.200000762939453,19.649999618530273,20.200000762939453,2600
2002-10-18 00:00:00,19.649999618530273,21.0,19.5,21.0,6000
2002-10-21 00:00:00,19.25,19.850000381469727,19.0,19.850000381469727,15200
2002-10-22 00:00:00,19.399999618530273,19.549999237060547,19.100000381469727,19.450000762939453,4300
2002-10-23 00:00:00,19.0,19.5,18.649999618530273,19.200000762939453,4300
2002-10-24 00:00:00,18.899999618530273,19.049999237060547,18.700000762939453,19.049999237060547,3600
2002-10-25 00:00:00,18.0,19.5,17.950000762939453,18.950000762939453,19400
2002-10-28 00:00:00,17.350000381469727,18.049999237060547,17.0,18.049999237060547,8200
2002-10-29 00:00:00,17.799999237060547,17.950000762939453,17.399999618530273,17.950000762939453,5300
2002-10-30 00:00:00,17.799999237060547,18.0,17.450000762939453,18.0,5100
2002-10-31 00:00:00,18.0,18.0,17.75,18.0,9900
2002-11-01 00:00:00,17.649999618530273,17.75,17.399999618530273,17.5,16600
2002-11-04 00:00:00,17.799999237060547,18.200000762939453,17.0,17.0,4400
2002-11-05 00:00:00,18.100000381469727,18.399999618530273,17.649999618530273,17.850000381469727,7700
2002-11-06 00:00:00,18.100000381469727,18.100000381469727,18.100000381469727,18.100000381469727,0
2002-11-07 00:00:00,18.049999237060547,18.5,17.950000762939453,18.399999618530273,8100
2002-11-08 00:00:00,18.350000381469727,18.5,17.850000381469727,17.850000381469727,5900
2002-11-11 00:00:00,18.549999237060547,19.0,18.399999618530273,18.399999618530273,4500
2002-11-12 00:00:00,18.450000762939453,19.350000381469727,18.0,18.75,12700
2002-11-13 00:00:00,18.649999618530273,18.75,18.200000762939453,18.200000762939453,4300
2002-11-14 00:00:00,18.950000762939453,19.25,18.399999618530273,18.399999618530273,7900
2002-11-15 00:00:00,19.5,20.25,19.100000381469727,19.100000381469727,12100
2002-11-18 00:00:00,19.899999618530273,20.149999618530273,19.5,20.0,7400
2002-11-19 00:00:00,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,0
2002-11-20 00:00:00,21.049999237060547,21.450000762939453,20.0,20.0,21400
2002-11-21 00:00:00,20.399999618530273,21.75,20.299999237060547,21.0,25800
2002-11-22 00:00:00,20.350000381469727,20.899999618530273,20.200000762939453,20.200000762939453,20300
2002-11-25 00:00:00,20.600000381469727,20.899999618530273,20.299999237060547,20.399999618530273,2100
2002-11-26 00:00:00,20.450000762939453,20.75,20.149999618530273,20.5,6800
2002-11-27 00:00:00,20.649999618530273,20.850000381469727,20.299999237060547,20.5,5900
2002-11-28 00:00:00,20.5,20.850000381469727,20.299999237060547,20.600000381469727,4100
2002-11-29 00:00:00,20.5,20.5,20.5,20.5,0
2002-12-02 00:00:00,21.549999237060547,22.5,21.0,22.0,27500
2002-12-03 00:00:00,21.0,22.5,20.799999237060547,22.399999618530273,17500
2002-12-04 00:00:00,20.75,21.5,20.299999237060547,21.299999237060547,17500
2002-12-05 00:00:00,21.350000381469727,21.399999618530273,20.899999618530273,21.100000381469727,3300
2002-12-06 00:00:00,21.200000762939453,21.700000762939453,20.799999237060547,21.5,16400
2002-12-09 00:00:00,21.0,21.5,20.649999618530273,21.0,24700
2002-12-10 00:00:00,21.049999237060547,21.25,20.100000381469727,20.100000381469727,6700
2002-12-11 00:00:00,21.149999618530273,21.25,20.75,20.75,56000
2002-12-12 00:00:00,21.0,21.299999237060547,20.799999237060547,21.100000381469727,8200
2002-12-13 00:00:00,21.299999237060547,21.450000762939453,20.850000381469727,21.0,7600
2002-12-16 00:00:00,20.649999618530273,21.450000762939453,20.549999237060547,21.450000762939453,10500
2002-12-17 00:00:00,20.5,20.75,20.5,20.700000762939453,8000
2002-12-18 00:00:00,20.100000381469727,20.799999237060547,19.5,20.649999618530273,25100
2002-12-19 00:00:00,19.799999237060547,20.0,19.600000381469727,20.0,21900
2002-12-20 00:00:00,20.0,20.299999237060547,19.75,19.75,5300
2002-12-23 00:00:00,19.899999618530273,20.049999237060547,19.700000762939453,19.75,7500
2002-12-24 00:00:00,19.649999618530273,20.200000762939453,19.5,20.0,10000
2002-12-25 00:00:00,19.649999618530273,19.649999618530273,19.649999618530273,19.649999618530273,0
2002-12-26 00:00:00,19.950000762939453,20.25,19.850000381469727,20.049999237060547,10100
2002-12-27 00:00:00,20.049999237060547,20.399999618530273,19.899999618530273,20.049999237060547,12300
2002-12-30 00:00:00,20.049999237060547,20.200000762939453,19.899999618530273,20.0,7800
2002-12-31 00:00:00,20.25,20.299999237060547,19.549999237060547,19.850000381469727,13000
2003-01-01 00:00:00,20.450000762939453,20.5,20.200000762939453,20.399999618530273,7000
2003-01-02 00:00:00,20.5,20.700000762939453,20.100000381469727,20.5,4200
2003-01-03 00:00:00,20.0,20.549999237060547,19.899999618530273,20.549999237060547,15900
2003-01-06 00:00:00,19.5,20.399999618530273,16.600000381469727,18.100000381469727,7000
2003-01-07 00:00:00,19.75,20.200000762939453,19.399999618530273,19.399999618530273,7500
2003-01-08 00:00:00,19.799999237060547,19.899999618530273,19.700000762939453,19.700000762939453,4200
2003-01-09 00:00:00,19.850000381469727,20.0,19.600000381469727,19.75,12100
2003-01-10 00:00:00,19.649999618530273,19.850000381469727,19.25,19.75,26500
2003-01-13 00:00:00,19.549999237060547,20.0,19.5,20.0,7800
2003-01-14 00:00:00,19.399999618530273,19.799999237060547,19.299999237060547,19.799999237060547,6500
2003-01-15 00:00:00,19.399999618530273,19.700000762939453,19.25,19.700000762939453,3000
2003-01-16 00:00:00,19.350000381469727,19.75,19.299999237060547,19.75,8300
2003-01-17 00:00:00,19.100000381469727,19.5,19.0,19.5,12200
2003-01-20 00:00:00,19.149999618530273,19.399999618530273,19.049999237060547,19.200000762939453,17400
2003-01-21 00:00:00,19.0,19.5,19.0,19.25,13000
2003-01-22 00:00:00,18.5,19.0,18.399999618530273,19.0,20600
2003-01-23 00:00:00,18.799999237060547,19.0,18.049999237060547,18.75,5300
2003-01-24 00:00:00,18.100000381469727,18.899999618530273,18.0,18.899999618530273,14500
2003-01-27 00:00:00,18.350000381469727,18.600000381469727,17.0,18.600000381469727,16700
2003-01-28 00:00:00,18.0,18.25,17.899999618530273,18.0,10200
2003-01-29 00:00:00,17.600000381469727,18.399999618530273,17.549999237060547,18.0,15800
2003-01-30 00:00:00,17.799999237060547,18.149999618530273,17.5,17.5,13100
2003-01-31 00:00:00,17.649999618530273,18.100000381469727,17.5,18.0,6600
2003-02-03 00:00:00,17.100000381469727,18.100000381469727,17.0,18.0,15800
2003-02-04 00:00:00,17.600000381469727,17.700000762939453,17.25,17.5,14500
2003-02-05 00:00:00,17.350000381469727,17.75,17.25,17.549999237060547,9500
2003-02-06 00:00:00,17.549999237060547,17.700000762939453,17.100000381469727,17.700000762939453,7600
2003-02-07 00:00:00,17.399999618530273,17.600000381469727,17.200000762939453,17.200000762939453,2800
2003-02-10 00:00:00,17.299999237060547,17.700000762939453,17.25,17.700000762939453,6200
2003-02-11 00:00:00,17.350000381469727,17.600000381469727,17.299999237060547,17.549999237060547,4100
2003-02-12 00:00:00,17.149999618530273,17.600000381469727,17.049999237060547,17.200000762939453,4900
2003-02-13 00:00:00,17.149999618530273,17.149999618530273,17.149999618530273,17.149999618530273,0
2003-02-14 00:00:00,16.950000762939453,17.399999618530273,16.850000381469727,17.200000762939453,19200
2003-02-17 00:00:00,17.549999237060547,17.799999237060547,17.25,17.5,11100
2003-02-18 00:00:00,17.299999237060547,17.700000762939453,17.25,17.549999237060547,5200
2003-02-19 00:00:00,17.350000381469727,17.5,17.149999618530273,17.25,5000
2003-02-20 00:00:00,17.5,18.0,17.350000381469727,17.549999237060547,5600
2003-02-21 00:00:00,17.049999237060547,17.5,17.049999237060547,17.5,11300
2003-02-24 00:00:00,17.700000762939453,18.399999618530273,17.299999237060547,17.700000762939453,18200
2003-02-25 00:00:00,17.600000381469727,18.5,17.5,18.399999618530273,17800
2003-02-26 00:00:00,17.600000381469727,18.0,17.450000762939453,18.0,10200
2003-02-27 00:00:00,17.799999237060547,18.100000381469727,17.549999237060547,17.700000762939453,13600
2003-02-28 00:00:00,17.799999237060547,18.5,17.75,18.5,9300
2003-03-03 00:00:00,17.649999618530273,18.350000381469727,17.5,18.049999237060547,7800
2003-03-04 00:00:00,17.899999618530273,18.0,17.5,17.549999237060547,9100
2003-03-05 00:00:00,17.600000381469727,17.799999237060547,17.5,17.75,4800
2003-03-06 00:00:00,17.5,17.75,17.399999618530273,17.549999237060547,6900
2003-03-07 00:00:00,17.049999237060547,17.399999618530273,17.0,17.399999618530273,19700
2003-03-10 00:00:00,16.450000762939453,17.950000762939453,16.0,17.600000381469727,19400
2003-03-11 00:00:00,16.5,16.75,15.75,16.399999618530273,15600
2003-03-12 00:00:00,16.299999237060547,16.450000762939453,14.0,16.100000381469727,10700
2003-03-13 00:00:00,16.049999237060547,16.350000381469727,16.0,16.049999237060547,12600
2003-03-14 00:00:00,16.049999237060547,16.049999237060547,16.049999237060547,16.049999237060547,0
2003-03-17 00:00:00,15.800000190734863,16.399999618530273,15.75,16.0,4800
2003-03-18 00:00:00,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,0
2003-03-19 00:00:00,15.800000190734863,16.100000381469727,15.800000190734863,15.899999618530272,5300
2003-03-20 00:00:00,15.300000190734863,16.0,15.25,15.600000381469728,15100
2003-03-21 00:00:00,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,0
2003-03-24 00:00:00,15.25,16.0,15.199999809265137,16.0,12300
2003-03-25 00:00:00,15.149999618530272,15.300000190734863,15.0,15.149999618530272,9600
2003-03-26 00:00:00,14.149999618530272,15.350000381469728,14.0,15.25,28800
2003-03-27 00:00:00,14.949999809265137,16.0,14.5,15.800000190734863,15200
2003-03-28 00:00:00,15.199999809265137,15.5,15.0,15.0,3800
2003-03-31 00:00:00,14.649999618530272,15.5,14.600000381469728,15.5,7600
2003-04-01 00:00:00,14.699999809265137,15.899999618530272,14.5,15.5,4900
2003-04-02 00:00:00,15.199999809265137,15.350000381469728,14.800000190734863,15.0,10400
2003-04-03 00:00:00,16.149999618530273,16.450000762939453,15.25,15.5,10200
2003-04-04 00:00:00,17.600000381469727,17.75,16.149999618530273,16.350000381469727,29000
2003-04-07 00:00:00,17.850000381469727,18.100000381469727,17.0,17.0,24600
2003-04-08 00:00:00,17.75,18.0,17.600000381469727,17.899999618530273,17100
2003-04-09 00:00:00,17.600000381469727,18.0,17.350000381469727,17.5,14200
2003-04-10 00:00:00,16.950000762939453,17.700000762939453,16.600000381469727,17.700000762939453,10400
2003-04-11 00:00:00,16.799999237060547,17.299999237060547,16.5,17.299999237060547,10000
2003-04-15 00:00:00,16.450000762939453,17.25,16.399999618530273,16.600000381469727,6000
2003-04-16 00:00:00,17.0,17.149999618530273,16.600000381469727,17.0,4500
2003-04-17 00:00:00,16.600000381469727,16.850000381469727,16.549999237060547,16.799999237060547,3400
2003-04-18 00:00:00,16.600000381469727,16.600000381469727,16.600000381469727,16.600000381469727,0
2003-04-21 00:00:00,16.700000762939453,16.950000762939453,16.5,16.700000762939453,5200
2003-04-22 00:00:00,16.549999237060547,16.950000762939453,16.5,16.799999237060547,13800
2003-04-23 00:00:00,16.850000381469727,17.049999237060547,16.25,16.25,5500
2003-04-24 00:00:00,16.850000381469727,17.0,16.549999237060547,16.700000762939453,3400
2003-04-25 00:00:00,16.75,17.0,16.549999237060547,17.0,6200
2003-04-28 00:00:00,17.700000762939453,17.850000381469727,16.700000762939453,16.700000762939453,26000
2003-04-29 00:00:00,17.649999618530273,17.75,17.5,17.700000762939453,15000
2003-04-30 00:00:00,16.75,17.600000381469727,16.75,17.399999618530273,29600
2003-05-01 00:00:00,16.75,16.75,16.75,16.75,0
2003-05-02 00:00:00,16.450000762939453,16.549999237060547,15.899999618530272,16.5,36900
2003-05-05 00:00:00,18.25,18.399999618530273,16.299999237060547,16.299999237060547,153100
2003-05-06 00:00:00,18.700000762939453,18.799999237060547,18.200000762939453,18.299999237060547,42600
2003-05-07 00:00:00,19.149999618530273,19.25,18.350000381469727,18.799999237060547,63000
2003-05-08 00:00:00,19.100000381469727,19.549999237060547,18.899999618530273,19.0,48500
2003-05-09 00:00:00,18.700000762939453,19.149999618530273,18.5,19.0,29300
2003-05-12 00:00:00,18.649999618530273,18.799999237060547,18.5,18.75,13100
2003-05-13 00:00:00,18.600000381469727,18.649999618530273,15.25,15.25,13800
2003-05-14 00:00:00,18.75,19.100000381469727,18.450000762939453,18.450000762939453,25000
2003-05-15 00:00:00,19.25,19.299999237060547,18.649999618530273,18.649999618530273,65800
2003-05-16 00:00:00,19.549999237060547,19.75,19.0,19.0,26500
2003-05-19 00:00:00,20.149999618530273,20.299999237060547,19.700000762939453,19.950000762939453,65700
2003-05-20 00:00:00,20.200000762939453,20.700000762939453,19.899999618530273,19.899999618530273,23800
2003-05-21 00:00:00,20.200000762939453,20.799999237060547,20.100000381469727,20.799999237060547,12800
2003-05-22 00:00:00,19.850000381469727,20.200000762939453,19.799999237060547,20.200000762939453,13200
2003-05-23 00:00:00,19.25,20.0,19.049999237060547,19.549999237060547,15600
2003-05-26 00:00:00,19.75,19.799999237060547,19.149999618530273,19.600000381469727,26200
2003-05-27 00:00:00,19.350000381469727,20.0,19.049999237060547,20.0,27800
2003-05-28 00:00:00,18.700000762939453,19.799999237060547,18.5,19.799999237060547,26700
2003-05-29 00:00:00,18.899999618530273,19.200000762939453,18.75,18.75,19800
2003-05-30 00:00:00,18.700000762939453,19.75,18.549999237060547,19.5,43900
2003-06-02 00:00:00,19.5,19.799999237060547,18.75,18.75,45200
2003-06-03 00:00:00,19.75,20.0,19.5,19.700000762939453,33100
2003-06-04 00:00:00,22.100000381469727,22.549999237060547,19.299999237060547,19.299999237060547,305100
2003-06-05 00:00:00,20.799999237060547,22.299999237060547,20.649999618530273,22.149999618530273,69200
2003-06-06 00:00:00,21.299999237060547,21.399999618530273,20.600000381469727,20.899999618530273,59200
2003-06-09 00:00:00,21.299999237060547,21.649999618530273,21.0,21.5,47300
2003-06-10 00:00:00,21.649999618530273,22.25,21.350000381469727,21.350000381469727,101800
2003-06-11 00:00:00,21.5,22.25,21.25,22.0,41100
2003-06-12 00:00:00,21.25,22.0,21.149999618530273,22.0,17000
2003-06-13 00:00:00,21.200000762939453,21.799999237060547,20.5,21.799999237060547,38700
2003-06-16 00:00:00,21.25,21.450000762939453,21.100000381469727,21.100000381469727,24100
2003-06-17 00:00:00,21.5,21.549999237060547,21.25,21.25,45200
2003-06-18 00:00:00,21.850000381469727,21.950000762939453,21.0,21.149999618530273,43300
2003-06-19 00:00:00,21.700000762939453,22.100000381469727,21.5,22.0,24400
2003-06-20 00:00:00,21.600000381469727,21.75,21.299999237060547,21.700000762939453,30100
2003-06-23 00:00:00,21.399999618530273,21.75,21.299999237060547,21.549999237060547,93400
2003-06-24 00:00:00,21.25,21.799999237060547,21.149999618530273,21.799999237060547,26400
2003-06-25 00:00:00,22.200000762939453,22.299999237060547,21.25,21.350000381469727,149900
2003-06-26 00:00:00,22.399999618530273,22.850000381469727,22.25,22.299999237060547,77100
2003-06-27 00:00:00,23.5,23.75,22.299999237060547,22.850000381469727,197400
2003-06-30 00:00:00,23.149999618530273,24.100000381469727,22.899999618530273,24.0,241000
2003-07-01 00:00:00,22.600000381469727,23.450000762939453,22.25,23.25,47000
2003-07-02 00:00:00,23.399999618530273,23.5,22.100000381469727,23.399999618530273,111900
2003-07-03 00:00:00,23.100000381469727,25.0,23.0,24.899999618530273,113800
2003-07-04 00:00:00,22.700000762939453,23.399999618530273,22.549999237060547,23.0,37500
2003-07-07 00:00:00,23.0,23.600000381469727,22.850000381469727,23.600000381469727,61600
2003-07-08 00:00:00,22.600000381469727,23.350000381469727,22.5,23.25,53700
2003-07-09 00:00:00,22.649999618530273,22.799999237060547,22.600000381469727,22.600000381469727,8100
2003-07-10 00:00:00,21.5,22.75,21.5,22.0,37700
2003-07-11 00:00:00,20.850000381469727,22.5,20.75,21.899999618530273,28400
2003-07-14 00:00:00,21.25,21.350000381469727,20.5,21.049999237060547,78800
2003-07-15 00:00:00,20.700000762939453,21.5,20.5,21.450000762939453,45100
2003-07-16 00:00:00,20.649999618530273,20.700000762939453,19.75,19.75,23400
2003-07-17 00:00:00,20.600000381469727,21.25,20.549999237060547,20.649999618530273,26800
2003-07-18 00:00:00,20.0,21.0,19.549999237060547,20.75,23100
2003-07-21 00:00:00,20.149999618530273,21.200000762939453,19.950000762939453,20.0,59900
2003-07-22 00:00:00,19.649999618530273,20.299999237060547,19.350000381469727,20.0,31700
2003-07-23 00:00:00,19.600000381469727,20.25,19.5,19.799999237060547,13500
2003-07-24 00:00:00,19.450000762939453,19.75,19.0,19.0,14700
2003-07-25 00:00:00,19.899999618530273,20.049999237060547,19.600000381469727,20.0,18100
2003-07-28 00:00:00,20.549999237060547,21.399999618530273,19.799999237060547,20.399999618530273,27600
2003-07-29 00:00:00,20.0,21.0,19.899999618530273,20.899999618530273,20700
2003-07-30 00:00:00,19.950000762939453,20.399999618530273,19.899999618530273,19.899999618530273,12700
2003-07-31 00:00:00,20.149999618530273,20.600000381469727,19.899999618530273,19.899999618530273,26400
2003-08-01 00:00:00,19.75,20.100000381469727,19.25,20.100000381469727,59800
2003-08-04 00:00:00,20.549999237060547,20.799999237060547,19.100000381469727,19.200000762939453,28600
2003-08-05 00:00:00,20.75,21.5,20.600000381469727,20.700000762939453,47000
2003-08-06 00:00:00,20.399999618530273,21.5,20.299999237060547,21.5,37300
2003-08-07 00:00:00,20.350000381469727,21.100000381469727,20.25,21.0,23200
2003-08-08 00:00:00,21.049999237060547,21.399999618530273,20.0,20.049999237060547,61900
2003-08-11 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-08-12 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-08-13 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-08-14 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-08-15 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-08-18 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-08-19 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-08-20 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-08-21 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-08-22 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-08-25 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-08-26 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-08-27 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-08-28 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-08-29 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-01 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-02 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-03 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-04 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-05 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-08 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-09 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-10 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-11 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-12 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-15 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-16 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-17 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-18 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-19 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-22 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-23 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-24 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-25 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-26 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-29 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-09-30 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-01 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-02 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-03 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-06 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-07 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-08 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-09 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-10 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-13 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-14 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-15 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-16 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-17 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-20 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-21 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-22 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-23 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-24 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-27 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-28 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-29 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-30 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-10-31 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-11-03 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-11-04 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-11-05 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
2003-11-06 00:00:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0
