,Open,High,Low,Close,Volume
2013-05-14 03:45:00,174.0,177.0,172.0,176.10000610351562,61559.0
2013-05-15 03:45:00,174.0500030517578,177.0500030517578,174.0500030517578,176.3000030517578,55645.0
2013-05-16 03:45:00,175.0,176.8000030517578,173.5500030517578,174.35000610351562,19899.0
2013-05-17 03:45:00,174.9499969482422,176.6999969482422,174.0,174.6999969482422,15849.0
2013-05-20 03:45:00,173.0,175.89999389648438,173.0,174.5500030517578,13553.0
2013-05-21 03:45:00,173.0,176.5,173.0,175.6999969482422,44307.0
2013-05-22 03:45:00,174.3000030517578,175.39999389648438,171.6999969482422,172.0,17037.0
2013-05-23 03:45:00,172.5,173.9499969482422,169.0,169.9499969482422,34830.0
2013-05-24 03:45:00,166.0,175.5,166.0,174.8000030517578,56708.0
2013-05-27 03:45:00,172.9499969482422,176.0,170.0,173.0,37741.0
2013-05-28 03:45:00,173.39999389648438,175.0,171.89999389648438,172.1999969482422,17324.0
2013-05-29 03:45:00,171.0,173.5,168.0500030517578,171.14999389648438,45135.0
2013-05-30 03:45:00,168.0,171.3000030517578,168.0,169.5500030517578,24084.0
2013-05-31 03:45:00,168.0,175.89999389648438,168.0,170.5,257623.0
2013-06-03 03:45:00,168.10000610351562,172.5500030517578,168.0,168.35000610351562,33499.0
2013-06-04 03:45:00,168.0,172.0,168.0,169.6999969482422,26580.0
2013-06-05 03:45:00,168.1999969482422,170.0,168.1999969482422,169.10000610351562,795355.0
2013-06-06 03:45:00,168.3000030517578,170.0,166.64999389648438,168.75,36858.0
2013-06-07 03:45:00,168.1999969482422,168.5,165.0,165.3000030517578,208980.0
2013-06-10 03:45:00,164.0,165.9499969482422,160.0,162.6999969482422,43095.0
2013-06-11 03:45:00,161.0,162.0,152.5,153.89999389648438,55188.0
2013-06-12 03:45:00,153.89999389648438,164.39999389648438,148.5,152.25,165941.0
2013-06-13 03:45:00,150.0,155.6999969482422,149.3000030517578,153.75,261250.0
2013-06-14 03:45:00,152.25,155.4499969482422,152.25,155.0,979836.0
2013-06-17 03:45:00,153.0,159.9499969482422,150.5,152.10000610351562,107225.0
2013-06-18 03:45:00,153.0,154.89999389648438,149.3000030517578,151.8000030517578,57293.0
2013-06-19 03:45:00,150.0,158.39999389648438,149.1999969482422,154.89999389648438,250651.0
2013-06-20 03:45:00,154.0,154.0,140.3000030517578,144.9499969482422,301822.0
2013-06-21 03:45:00,144.9499969482422,150.39999389648438,143.5500030517578,147.14999389648438,65910.0
2013-06-24 03:45:00,146.0,151.89999389648438,145.0500030517578,148.4499969482422,36590.0
2013-06-25 03:45:00,147.0,147.6999969482422,140.14999389648438,142.35000610351562,899437.0
2013-06-26 03:45:00,141.5,145.0,139.39999389648438,143.89999389648438,277131.0
2013-06-27 03:45:00,141.0,151.5,141.0,148.89999389648438,513217.0
2013-06-28 03:45:00,152.14999389648438,154.6999969482422,151.60000610351562,152.89999389648438,1215038.0
2013-07-01 03:45:00,150.0,154.5,150.0,153.0500030517578,633345.0
2013-07-02 03:45:00,154.0,154.0,149.3000030517578,152.0,485273.0
2013-07-03 03:45:00,150.0,157.64999389648438,147.0,153.9499969482422,242533.0
2013-07-04 03:45:00,152.0,155.0,152.0,153.75,262760.0
2013-07-05 03:45:00,152.0,157.0,152.0,152.5,174333.0
2013-07-08 03:45:00,152.5,152.5,149.0,150.9499969482422,25020.0
2013-07-09 03:45:00,149.0,152.75,149.0,150.89999389648438,303690.0
2013-07-10 03:45:00,150.1999969482422,153.0,149.4499969482422,151.89999389648438,19930.0
2013-07-11 03:45:00,152.0,156.0,152.0,155.85000610351562,92686.0
2013-07-12 03:45:00,154.0,158.0,154.0,157.0500030517578,104212.0
2013-07-15 03:45:00,153.0,157.0,153.0,157.0,619123.0
2013-07-16 03:45:00,155.75,158.0500030517578,155.75,158.0500030517578,54348.0
2013-07-17 03:45:00,159.85000610351562,159.85000610351562,152.5,154.8000030517578,457322.0
2013-07-18 03:45:00,154.14999389648438,157.0,152.8000030517578,156.10000610351562,37866.0
2013-07-19 03:45:00,155.1999969482422,156.10000610351562,152.0500030517578,154.85000610351562,18664.0
2013-07-22 03:45:00,153.0,156.0,150.10000610351562,153.3000030517578,24125.0
2013-07-23 03:45:00,153.10000610351562,153.3000030517578,149.4499969482422,151.5,58787.0
2013-07-24 03:45:00,147.75,152.9499969482422,147.75,150.3000030517578,40311.0
2013-07-25 03:45:00,148.10000610351562,151.0500030517578,148.10000610351562,149.10000610351562,122067.0
2013-07-26 03:45:00,149.0,153.0,148.0,150.10000610351562,33259.0
2013-07-29 03:45:00,149.0,152.0,141.75,145.0500030517578,894431.0
2013-07-30 03:45:00,147.85000610351562,150.0,146.0,149.39999389648438,188613.0
2013-07-31 03:45:00,147.5,154.0,145.0,148.8000030517578,166558.0
2013-08-01 03:45:00,147.3000030517578,151.25,146.10000610351562,148.39999389648438,128270.0
2013-08-02 03:45:00,149.89999389648438,150.60000610351562,146.60000610351562,148.8000030517578,76403.0
2013-08-05 03:45:00,148.10000610351562,151.0,147.60000610351562,149.89999389648438,252727.0
2013-08-06 03:45:00,148.10000610351562,150.0,145.10000610351562,146.5,99372.0
2013-08-07 03:45:00,146.14999389648438,149.89999389648438,143.10000610351562,147.10000610351562,81801.0
2013-08-08 03:45:00,147.9499969482422,153.85000610351562,147.10000610351562,150.1999969482422,60134.0
2013-08-12 03:45:00,149.0,153.5,147.25,150.6999969482422,61626.0
2013-08-13 03:45:00,148.75,152.0,147.10000610351562,149.85000610351562,95576.0
2013-08-14 03:45:00,149.0500030517578,151.39999389648438,148.10000610351562,150.10000610351562,77059.0
2013-08-16 03:45:00,149.0,151.0,147.5500030517578,150.0,55916.0
2013-08-19 03:45:00,148.35000610351562,149.9499969482422,147.0,148.8000030517578,1677259.0
2013-08-20 03:45:00,147.85000610351562,148.8000030517578,144.5,146.39999389648438,865457.0
2013-08-21 03:45:00,148.0,148.0,135.10000610351562,139.10000610351562,110242.0
2013-08-22 03:45:00,137.35000610351562,142.0,135.14999389648438,140.39999389648438,51997.0
2013-08-23 03:45:00,139.0,140.0,136.0,138.25,1037542.0
2013-08-26 03:45:00,139.3000030517578,139.5,128.5,132.3000030517578,1110011.0
2013-08-27 03:45:00,132.0,134.8000030517578,127.1500015258789,130.64999389648438,164115.0
2013-08-28 03:45:00,129.0,143.0,126.5,134.25,65743.0
2013-08-29 03:45:00,136.5,138.89999389648438,132.1999969482422,134.75,21526.0
2013-08-30 03:45:00,132.9499969482422,140.64999389648438,132.14999389648438,139.1999969482422,77544.0
2013-09-02 03:45:00,139.1999969482422,141.0,134.0500030517578,138.6999969482422,78028.0
2013-09-03 03:45:00,137.75,138.5500030517578,135.75,137.4499969482422,70498.0
2013-09-04 03:45:00,136.35000610351562,139.6999969482422,136.25,138.39999389648438,84644.0
2013-09-05 03:45:00,137.0,142.0,137.0,140.64999389648438,57712.0
2013-09-06 03:45:00,145.64999389648438,148.0,142.64999389648438,144.5500030517578,138323.0
2013-09-10 03:45:00,141.5,148.0,141.5,146.75,433857.0
2013-09-11 03:45:00,144.0,155.0,144.0,152.0500030517578,2204532.0
2013-09-12 03:45:00,153.9499969482422,158.39999389648438,152.1999969482422,154.8000030517578,123719.0
2013-09-13 03:45:00,156.9499969482422,157.89999389648438,155.0,156.1999969482422,6870.0
2013-09-16 03:45:00,157.85000610351562,157.9499969482422,155.0,156.5,66014.0
2013-09-17 03:45:00,156.89999389648438,159.39999389648438,155.1999969482422,158.0500030517578,314184.0
2013-09-18 03:45:00,156.0,160.0,155.9499969482422,159.0500030517578,63656.0
2013-09-19 03:45:00,160.0,170.14999389648438,159.0500030517578,165.10000610351562,3252328.0
2013-09-20 03:45:00,162.1999969482422,166.0500030517578,158.0,162.4499969482422,586631.0
2013-09-23 03:45:00,160.25,161.0500030517578,157.39999389648438,158.9499969482422,174305.0
2013-09-24 03:45:00,164.89999389648438,164.89999389648438,158.3000030517578,159.5,92554.0
2013-09-25 03:45:00,164.6999969482422,164.6999969482422,157.0,160.10000610351562,630789.0
2013-09-26 03:45:00,163.85000610351562,163.85000610351562,157.0500030517578,159.3000030517578,671492.0
2013-09-27 03:45:00,159.5,162.5,157.85000610351562,159.75,380213.0
2013-09-30 03:45:00,156.1999969482422,160.0,155.0,156.39999389648438,41366.0
2013-10-01 03:45:00,155.0,156.4499969482422,150.6999969482422,152.5500030517578,331676.0
2013-10-03 03:45:00,151.5,156.0,151.5,155.0500030517578,280689.0
2013-10-04 03:45:00,153.0,158.4499969482422,153.0,157.5500030517578,112511.0
2013-10-07 03:45:00,156.39999389648438,163.5,156.1999969482422,159.10000610351562,113567.0
2013-10-08 03:45:00,158.39999389648438,159.10000610351562,153.10000610351562,157.8000030517578,64055.0
2013-10-09 03:45:00,156.39999389648438,160.0,156.39999389648438,157.9499969482422,11793.0
2013-10-10 03:45:00,155.1999969482422,160.0,155.1999969482422,159.4499969482422,26880.0
2013-10-11 03:45:00,156.85000610351562,159.9499969482422,156.85000610351562,157.5500030517578,18291.0
2013-10-14 03:45:00,159.0,162.0,157.64999389648438,159.9499969482422,641520.0
2013-10-15 03:45:00,159.8000030517578,162.0,159.3000030517578,160.10000610351562,37445.0
2013-10-17 03:45:00,156.5,160.9499969482422,156.5,159.9499969482422,736363.0
2013-10-18 03:45:00,158.64999389648438,161.89999389648438,158.64999389648438,160.0500030517578,337306.0
2013-10-21 03:45:00,158.0,166.8000030517578,158.0,164.4499969482422,146191.0
2013-10-22 03:45:00,163.5,163.5,161.0,161.89999389648438,14807.0
2013-10-23 03:45:00,160.0500030517578,162.10000610351562,158.0,160.10000610351562,35733.0
2013-10-24 03:45:00,160.10000610351562,161.5,158.75,159.0500030517578,156363.0
2013-10-25 03:45:00,158.5500030517578,159.85000610351562,157.25,157.89999389648438,142772.0
2013-10-28 03:45:00,151.75,156.5,150.25,153.8000030517578,815866.0
2013-10-29 03:45:00,154.0,154.0,150.25,151.5,814819.0
2013-10-30 03:45:00,151.14999389648438,156.39999389648438,151.0,153.60000610351562,1747175.0
2013-10-31 03:45:00,153.0,169.0,151.39999389648438,164.85000610351562,651741.0
2013-11-01 03:45:00,160.5500030517578,167.8000030517578,160.5500030517578,162.10000610351562,362749.0
2013-11-05 03:45:00,160.60000610351562,163.75,155.10000610351562,160.9499969482422,713674.0
2013-11-06 03:45:00,159.0,169.75,158.0500030517578,165.1999969482422,687749.0
2013-11-07 03:45:00,167.89999389648438,169.39999389648438,165.5500030517578,168.0,112960.0
2013-11-08 03:45:00,169.8000030517578,172.0,166.0500030517578,167.3000030517578,215692.0
2013-11-11 03:45:00,169.8000030517578,169.8000030517578,158.5,159.75,140861.0
2013-11-12 03:45:00,158.0500030517578,162.9499969482422,153.10000610351562,154.25,293726.0
2013-11-13 03:45:00,151.3000030517578,158.4499969482422,151.3000030517578,155.3000030517578,742653.0
2013-11-14 03:45:00,152.64999389648438,158.6999969482422,152.60000610351562,157.8000030517578,244658.0
2013-11-18 03:45:00,154.5,160.1999969482422,154.5,159.0,838177.0
2013-11-19 03:45:00,156.64999389648438,162.85000610351562,156.4499969482422,157.4499969482422,27902.0
2013-11-20 03:45:00,156.5500030517578,159.8000030517578,156.5500030517578,158.10000610351562,20546.0
2013-11-21 03:45:00,157.10000610351562,159.64999389648438,157.0,158.89999389648438,176288.0
2013-11-22 03:45:00,158.5500030517578,159.75,158.5500030517578,159.14999389648438,98795.0
2013-11-25 03:45:00,159.14999389648438,163.64999389648438,158.0,162.0500030517578,81701.0
2013-11-26 03:45:00,161.0500030517578,162.75,159.5500030517578,160.60000610351562,36944.0
2013-11-27 03:45:00,159.5,162.0,158.25,159.0500030517578,248920.0
2013-11-28 03:45:00,157.5,160.5500030517578,156.0,156.14999389648438,41317.0
2013-11-29 03:45:00,156.4499969482422,159.0,156.4499969482422,158.14999389648438,24394.0
2013-12-02 03:45:00,158.0500030517578,160.39999389648438,157.0,158.4499969482422,75970.0
2013-12-03 03:45:00,157.0,161.8000030517578,157.0,160.0,91167.0
2013-12-04 03:45:00,160.60000610351562,168.6999969482422,159.75,163.64999389648438,320339.0
2013-12-05 03:45:00,163.5500030517578,167.89999389648438,163.0,166.0,283250.0
2013-12-06 03:45:00,167.89999389648438,175.39999389648438,162.0,172.10000610351562,580989.0
2013-12-09 03:45:00,172.6999969482422,180.0,172.5,176.9499969482422,344730.0
2013-12-10 03:45:00,176.9499969482422,182.0,172.25,179.85000610351562,490500.0
2013-12-11 03:45:00,182.1499938964844,189.8999938964844,181.1000061035156,184.8999938964844,2444412.0
2013-12-12 03:45:00,184.0,185.5,175.0,179.0,631194.0
2013-12-13 03:45:00,177.0,178.9499969482422,172.1999969482422,173.5500030517578,37822.0
2013-12-16 03:45:00,169.75,175.64999389648438,169.75,173.35000610351562,24212.0
2013-12-17 03:45:00,175.0500030517578,177.4499969482422,175.0,175.5,288162.0
2013-12-18 03:45:00,175.0500030517578,176.9499969482422,175.0,175.10000610351562,63096.0
2013-12-19 03:45:00,175.5,178.8000030517578,174.9499969482422,177.0500030517578,72249.0
2013-12-20 03:45:00,175.0,178.0,172.3000030517578,175.6999969482422,426335.0
2013-12-23 03:45:00,174.1999969482422,179.75,166.8000030517578,169.85000610351562,6372955.0
2013-12-24 03:45:00,171.0,174.0,167.0,168.4499969482422,69478.0
2013-12-26 03:45:00,169.3000030517578,172.5,168.0,169.0,28204.0
2013-12-27 03:45:00,170.0,170.0,166.0,168.64999389648438,93082.0
2013-12-30 03:45:00,168.10000610351562,170.0,168.0,169.14999389648438,70211.0
2013-12-31 03:45:00,168.0,169.85000610351562,167.60000610351562,168.5500030517578,42516.0
2014-01-01 03:45:00,169.5,170.0,167.75,168.14999389648438,13233.0
2014-01-02 03:45:00,166.60000610351562,172.3000030517578,166.60000610351562,171.5,98992.0
2014-01-03 03:45:00,172.0,175.9499969482422,170.0,174.8000030517578,483177.0
2014-01-06 03:45:00,175.0,178.6999969482422,170.25,176.0500030517578,1127035.0
2014-01-07 03:45:00,176.1999969482422,180.0,173.85000610351562,174.8000030517578,81502.0
2014-01-08 03:45:00,174.9499969482422,177.9499969482422,173.1999969482422,176.9499969482422,58616.0
2014-01-09 03:45:00,175.10000610351562,178.14999389648438,175.10000610351562,177.1999969482422,52817.0
2014-01-10 03:45:00,177.89999389648438,178.5,168.60000610351562,177.75,611082.0
2014-01-13 03:45:00,176.0500030517578,178.5,175.0,176.39999389648438,22147.0
2014-01-14 03:45:00,177.89999389648438,179.8000030517578,174.0,175.25,20377.0
2014-01-15 03:45:00,172.6999969482422,176.89999389648438,172.6999969482422,174.89999389648438,2272058.0
2014-01-16 03:45:00,176.5500030517578,176.5500030517578,170.0,172.8000030517578,618233.0
2014-01-17 03:45:00,170.1999969482422,173.64999389648438,165.39999389648438,171.89999389648438,476833.0
2014-01-20 03:45:00,166.25,170.4499969482422,166.0500030517578,167.60000610351562,62805.0
2014-01-21 03:45:00,166.1999969482422,168.0,165.35000610351562,166.9499969482422,40312.0
2014-01-22 03:45:00,165.25,169.5,164.0,165.39999389648438,14664.0
2014-01-23 03:45:00,161.60000610351562,171.4499969482422,161.60000610351562,168.0500030517578,2706015.0
2014-01-24 03:45:00,170.89999389648438,175.1999969482422,169.10000610351562,174.10000610351562,1690454.0
2014-01-27 03:45:00,175.0,175.10000610351562,166.0,167.75,736309.0
2014-01-28 03:45:00,168.0,173.64999389648438,167.5,171.75,184255.0
2014-01-29 03:45:00,175.0,177.5500030517578,172.75,174.0,415425.0
2014-01-30 03:45:00,173.0,173.10000610351562,168.5,171.25,178340.0
2014-01-31 03:45:00,171.9499969482422,173.10000610351562,170.5,171.9499969482422,173173.0
2014-02-03 03:45:00,172.0,172.0,162.35000610351562,164.4499969482422,331524.0
2014-02-04 03:45:00,165.0,168.0,163.6999969482422,165.25,115192.0
2014-02-05 03:45:00,164.0500030517578,169.8000030517578,164.0500030517578,165.85000610351562,133255.0
2014-02-06 03:45:00,164.60000610351562,173.35000610351562,164.60000610351562,169.5,306438.0
2014-02-07 03:45:00,168.25,173.5,165.75,167.0500030517578,2720807.0
2014-02-10 03:45:00,167.9499969482422,169.5,164.5,165.75,1233008.0
2014-02-11 03:45:00,165.75,169.25,165.0,167.0,197195.0
2014-02-12 03:45:00,167.9499969482422,168.89999389648438,166.75,167.9499969482422,1988042.0
2014-02-13 03:45:00,167.0500030517578,168.64999389648438,165.5,168.35000610351562,349376.0
2014-02-14 03:45:00,168.0,174.3000030517578,167.89999389648438,172.75,2860468.0
2014-02-17 03:45:00,174.89999389648438,176.0,165.0,170.0,752568.0
2014-02-18 03:45:00,169.25,171.8000030517578,168.5500030517578,170.60000610351562,573261.0
2014-02-19 03:45:00,171.0,172.5,167.89999389648438,171.25,28736.0
2014-02-20 03:45:00,169.5500030517578,171.75,168.4499969482422,170.14999389648438,20110.0
2014-02-21 03:45:00,170.5,173.89999389648438,168.5,172.39999389648438,1377669.0
2014-02-24 03:45:00,169.1999969482422,173.4499969482422,169.1999969482422,171.5,771916.0
2014-02-25 03:45:00,170.25,172.5,170.0,171.85000610351562,1541690.0
2014-02-26 03:45:00,171.0,172.25,169.0,171.9499969482422,1497090.0
2014-02-28 03:45:00,172.0,181.8000030517578,172.0,179.8000030517578,1959185.0
2014-03-03 03:45:00,177.1999969482422,193.0,177.1999969482422,187.6000061035156,364203.0
2014-03-04 03:45:00,190.0,193.8999938964844,185.0500030517578,190.3000030517578,2440949.0
2014-03-05 03:45:00,197.5,214.0,197.0500030517578,201.5,2555115.0
2014-03-06 03:45:00,201.8999938964844,207.3999938964844,201.8999938964844,206.6000061035156,1575824.0
2014-03-07 03:45:00,209.8999938964844,215.0,202.3999938964844,205.4499969482422,390017.0
2014-03-10 03:45:00,202.0,214.0,202.0,211.8999938964844,991069.0
2014-03-11 03:45:00,211.8999938964844,213.9499969482422,204.0500030517578,210.8999938964844,1691837.0
2014-03-12 03:45:00,207.5,209.1999969482422,202.0,203.0,978724.0
2014-03-13 03:45:00,202.25,205.8999938964844,198.0,199.8500061035156,595835.0
2014-03-14 03:45:00,199.8500061035156,202.0,194.0,196.1499938964844,127283.0
2014-03-18 03:45:00,194.0,202.9499969482422,194.0,199.8999938964844,766649.0
2014-03-19 03:45:00,195.5,201.3000030517578,195.5,199.3000030517578,1091766.0
2014-03-20 03:45:00,197.3000030517578,199.75,195.5,196.1999969482422,116450.0
2014-03-21 03:45:00,195.0500030517578,200.0,190.0,199.6499938964844,917772.0
2014-03-24 03:45:00,195.3500061035156,200.5,195.3500061035156,197.8999938964844,52886.0
2014-03-25 03:45:00,193.8000030517578,202.0,188.0,199.6999969482422,12993066.0
2014-03-26 03:45:00,200.0,209.4499969482422,199.0,207.0500030517578,786460.0
2014-03-27 03:45:00,205.0500030517578,210.4499969482422,205.0500030517578,209.5,1357085.0
2014-03-28 03:45:00,208.0,209.6999969482422,202.1000061035156,204.0,156180.0
2014-03-31 03:45:00,205.1000061035156,210.25,200.5500030517578,203.3999938964844,70932.0
2014-04-01 03:45:00,202.1000061035156,205.8999938964844,200.0500030517578,203.75,820777.0
2014-04-02 03:45:00,204.5,205.6999969482422,201.4499969482422,203.0500030517578,36041.0
2014-04-03 03:45:00,201.1499938964844,203.4499969482422,195.0,199.1000061035156,1226119.0
2014-04-04 03:45:00,200.0,201.3999938964844,198.5,199.8000030517578,124539.0
2014-04-07 03:45:00,196.1000061035156,202.8500061035156,196.1000061035156,200.25,56456.0
2014-04-09 03:45:00,200.0,200.0,195.3999938964844,195.9499969482422,178135.0
2014-04-10 03:45:00,196.5500030517578,199.8000030517578,194.5500030517578,195.9499969482422,62984.0
