Date,Close,High,Low,Open,Volume
2018-07-09,1041.0999755859375,1047.9000244140625,1021.5999755859376,1030.4000244140625,1221862
2018-07-10,1038.449951171875,1047.0,1034.0,1045.0,336269
2018-07-11,1026.0,1042.0,1015.25,1028.050048828125,139819
2018-07-12,1042.6500244140625,1050.5,1025.0,1025.0,249829
2018-07-13,1035.25,1058.9000244140625,1016.25,1044.5,171676
2018-07-16,1022.4500122070312,1035.25,1018.0499877929688,1035.0,123918
2018-07-17,1034.449951171875,1039.699951171875,984.2000122070312,1022.4500122070312,207463
2018-07-18,1016.5999755859376,1040.0,1011.0,1040.0,72488
2018-07-19,993.5499877929688,1019.9000244140624,981.5,1011.25,86703
2018-07-20,964.6500244140624,985.2000122070312,960.0,977.1500244140624,90859
2018-07-23,950.0,976.5499877929688,941.5,975.0,71292
2018-07-24,945.8499755859376,955.0,940.0,943.25,59016
2018-07-25,946.75,951.9500122070312,940.0,942.0,66954
2018-07-26,974.7999877929688,980.0999755859376,931.0999755859376,945.0,92091
2018-07-27,972.2999877929688,980.0499877929688,958.0,980.0,32501
2018-07-30,996.7999877929688,1033.0,967.1500244140624,970.0,114013
2018-07-31,1008.2000122070312,1014.9500122070312,983.0999755859376,983.0999755859376,32170
2018-08-01,999.75,1008.0,995.0999755859376,999.5,19116
2018-08-02,974.6500244140624,999.5999755859376,972.5,992.0,16905
2018-08-03,982.6500244140624,996.0,977.0499877929688,980.0,28114
2018-08-06,991.8499755859376,1004.0,971.0,971.0,46310
2018-08-07,989.9000244140624,1007.0,982.0,1000.0,30497
2018-08-08,982.6500244140624,994.0499877929688,973.25,993.9500122070312,27031
2018-08-09,979.9500122070312,993.9000244140624,976.25,984.0,16651
2018-08-10,972.25,991.9000244140624,970.0999755859376,985.0,12768
2018-08-13,962.5499877929688,978.9500122070312,960.0,967.0,8846
2018-08-14,968.2999877929688,992.4000244140624,960.5499877929688,963.75,19533
2018-08-16,968.75,978.9000244140624,960.0499877929688,964.0499877929688,10254
2018-08-17,978.2999877929688,999.0,965.2999877929688,968.75,297459
2018-08-20,991.2999877929688,998.0,979.9500122070312,980.0,24167
2018-08-21,1012.0999755859376,1024.9000244140625,989.0,991.5,97605
2018-08-23,1087.300048828125,1098.8499755859375,1005.0,1012.0,268534
2018-08-24,1069.3499755859375,1114.75,1060.199951171875,1088.0,169131
2018-08-27,1072.800048828125,1100.0,1070.0,1080.0,81673
2018-08-28,1111.199951171875,1143.0,1070.25,1079.9000244140625,224603
2018-08-29,1117.949951171875,1149.0,1112.0,1117.0,68384
2018-08-30,1144.550048828125,1150.0,1111.050048828125,1126.0,76327
2018-08-31,1151.1500244140625,1170.0999755859375,1141.6500244140625,1142.0,80144
2018-09-03,1151.949951171875,1178.699951171875,1150.0,1163.25,83900
2018-09-04,1151.949951171875,1175.050048828125,1135.5,1152.4000244140625,86739
2018-09-05,1125.800048828125,1151.0,1085.0,1151.0,320809
2018-09-06,1105.6500244140625,1134.949951171875,1072.199951171875,1125.25,89091
2018-09-07,1089.5999755859375,1112.449951171875,1061.0,1095.0,51356
2018-09-10,1034.0,1090.050048828125,1029.9000244140625,1090.0,84119
2018-09-11,1036.800048828125,1042.5999755859375,1022.75,1035.25,33900
2018-09-12,1017.4500122070312,1050.0,993.3499755859376,1037.0,77150
2018-09-14,1053.75,1060.0,1020.4000244140624,1020.4000244140624,47942
2018-09-17,1030.050048828125,1050.0,1025.25,1050.0,20012
2018-09-18,1011.4000244140624,1048.0,1005.0,1028.050048828125,16680
2018-09-19,988.6500244140624,1020.9500122070312,980.0,1020.9500122070312,33084
2018-09-21,985.9000244140624,1015.0,950.0999755859376,999.9000244140624,41820
2018-09-24,979.0499877929688,1000.0999755859376,935.0999755859376,985.0,36881
2018-09-25,980.75,983.9500122070312,955.0,982.2999877929688,14643
2018-09-26,849.9000244140625,989.9500122070312,812.2000122070312,981.0,731357
2018-09-27,891.5999755859375,944.0,875.0,904.0,135320
2018-09-28,877.9500122070312,901.4500122070312,855.4000244140625,895.0,42916
2018-10-01,895.4500122070312,900.0,831.0,875.0,32066
2018-10-03,896.5499877929688,915.0,890.0999755859375,911.9000244140624,43080
2018-10-04,831.7999877929688,885.0,825.5,885.0,88203
2018-10-05,815.5499877929688,839.7999877929688,812.0,839.7999877929688,34010
2018-10-08,787.6500244140625,825.0,755.0,815.7000122070312,35009
2018-10-09,779.25,798.0,761.5999755859375,798.0,156162
2018-10-10,795.5,805.0499877929688,770.0,770.0,43958
2018-10-11,788.5499877929688,797.0,760.0,780.0,22265
2018-10-12,805.25,814.0,790.9500122070312,792.4500122070312,49932
2018-10-15,779.9000244140625,809.9500122070312,774.0,809.9500122070312,66775
2018-10-16,806.9000244140625,813.0,777.0499877929688,786.1500244140625,49173
2018-10-17,810.9500122070312,829.9000244140625,794.7000122070312,812.3499755859375,46582
2018-10-19,768.0999755859375,801.0,757.0,801.0,22292
2018-10-22,761.1500244140625,784.2999877929688,756.1500244140625,775.0,8635
2018-10-23,747.5499877929688,761.9000244140625,692.0,751.0,84451
2018-10-24,744.5999755859375,763.9000244140625,730.9500122070312,760.0,11235
2018-10-25,726.2999877929688,743.9000244140625,725.0,734.0,19050
2018-10-26,693.5499877929688,729.9000244140625,682.7000122070312,720.0,30137
2018-10-29,749.1500244140625,777.7000122070312,695.0,705.0,22019
2018-10-30,745.5999755859375,774.5,740.0,754.0,12706
2018-10-31,761.75,769.0,740.0999755859375,755.0,13461
2018-11-01,753.4000244140625,777.0,750.0,753.0999755859375,12780
2018-11-02,816.75,827.0,758.9500122070312,767.0,184988
2018-11-05,813.7999877929688,829.8499755859375,802.0999755859375,820.0,8906
2018-11-06,802.1500244140625,820.0,796.5,808.2000122070312,8228
2018-11-07,823.75,826.0499877929688,812.3499755859375,820.9500122070312,3721
2018-11-09,827.5499877929688,829.0,805.3499755859375,818.6500244140625,17639
2018-11-12,829.9000244140625,839.5,820.0,820.0,48058
2018-11-13,814.7999877929688,852.9500122070312,797.9500122070312,820.0,57243
2018-11-14,767.9000244140625,821.3499755859375,762.0,821.3499755859375,37545
2018-11-15,738.2000122070312,783.9500122070312,736.0,783.9500122070312,17142
2018-11-16,730.5,751.0,721.0999755859375,751.0,412840
2018-11-19,730.4000244140625,745.0,730.0,745.0,18537
2018-11-20,722.75,734.9000244140625,721.2000122070312,730.4000244140625,32971
2018-11-21,726.6500244140625,735.0499877929688,721.2000122070312,725.0499877929688,17381
2018-11-22,716.0,729.7999877929688,711.8499755859375,725.0499877929688,67748
2018-11-26,711.3499755859375,720.5499877929688,700.0,716.0,10120
2018-11-27,702.5,719.4500122070312,701.0,715.0,37714
2018-11-28,704.4000244140625,714.9000244140625,701.4000244140625,702.0,19975
2018-11-29,707.9000244140625,713.1500244140625,701.0,712.9500122070312,15820
2018-11-30,714.0,729.5999755859375,708.0,708.0999755859375,25497
2018-12-03,714.9500122070312,723.5,707.0,718.4000244140625,13979
2018-12-04,720.0,727.9000244140625,708.3499755859375,727.9000244140625,10304
2018-12-05,706.25,719.4500122070312,700.0999755859375,719.4500122070312,8169
2018-12-06,685.5,705.0,682.0999755859375,705.0,81442
2018-12-07,670.7000122070312,698.7999877929688,666.4500122070312,698.7999877929688,18863
2018-12-10,675.25,679.8499755859375,658.75,660.0,10440
2018-12-11,648.9000244140625,683.0999755859375,636.2999877929688,669.9000244140625,41385
2018-12-12,686.0499877929688,698.0,645.9000244140625,648.9000244140625,87341
2018-12-13,687.9500122070312,709.0,682.0999755859375,700.0,11197
2018-12-14,682.8499755859375,700.2999877929688,671.9000244140625,682.0499877929688,16338
2018-12-17,681.7999877929688,698.0,679.2999877929688,691.1500244140625,10470
2018-12-18,684.5,689.0,677.5499877929688,689.0,121093
2018-12-19,686.7000122070312,696.75,683.0999755859375,684.9000244140625,13247
2018-12-20,673.5999755859375,689.2999877929688,670.0,686.7000122070312,19742
2018-12-21,669.5499877929688,685.0,661.8499755859375,685.0,59120
2018-12-24,671.0499877929688,674.4500122070312,665.0999755859375,670.0,4804
2018-12-26,669.5499877929688,678.1500244140625,663.75,678.1500244140625,24264
2018-12-27,668.8499755859375,679.9500122070312,661.0,675.0,7266
2018-12-28,674.7999877929688,678.7999877929688,667.9500122070312,667.9500122070312,5108
2018-12-31,726.1500244140625,739.9000244140625,674.6500244140625,675.0,45887
2019-01-01,734.7999877929688,742.0,702.9500122070312,738.9000244140625,21696
2019-01-02,723.5999755859375,735.0,715.0,733.9000244140625,8853
2019-01-03,721.4500122070312,731.0,719.1500244140625,722.0999755859375,5731
2019-01-04,721.9500122070312,729.25,720.0,725.0,4952
2019-01-07,730.2000122070312,735.0,722.5,722.5,5283
2019-01-08,736.8499755859375,742.0,721.0,735.0,6286
2019-01-09,731.0,746.9000244140625,726.0999755859375,746.3499755859375,6929
2019-01-10,719.8499755859375,738.2000122070312,718.0,735.0,5431
2019-01-11,730.0499877929688,732.0499877929688,717.4500122070312,729.6500244140625,4377
2019-01-14,727.0499877929688,729.25,721.0,721.0,2444
2019-01-15,735.4000244140625,742.0,728.0,729.6500244140625,5438
2019-01-16,723.2999877929688,738.0499877929688,722.0,726.0,5297
2019-01-17,716.9500122070312,730.0,715.9500122070312,730.0,3696
