Date,Close,High,Low,Open,Volume
2011-05-06,175.89999389648438,198.8999938964844,161.39999389648438,196.6000061035156,60613615
2011-05-09,171.35000610351562,179.75,168.75,174.0,6129552
2011-05-10,176.35000610351562,177.39999389648438,169.5,171.0,5514954
2011-05-11,175.10000610351562,178.6999969482422,172.39999389648438,177.0,3348158
2011-05-12,169.0500030517578,174.39999389648438,165.0500030517578,174.0,2719399
2011-05-13,166.0500030517578,170.6999969482422,165.3000030517578,168.0,998959
2011-05-16,160.5,165.85000610351562,159.10000610351562,165.85000610351562,1530085
2011-05-17,159.89999389648438,162.0,155.8000030517578,161.0,875597
2011-05-18,159.14999389648438,163.0,158.1999969482422,159.5,567443
2011-05-19,155.5,160.3000030517578,155.0,160.14999389648438,276867
2011-05-20,158.0,162.39999389648438,155.14999389648438,156.0,731694
2011-05-23,158.0,159.89999389648438,155.5,157.85000610351562,343551
2011-05-24,161.1999969482422,162.25,156.60000610351562,158.0,568661
2011-05-25,155.4499969482422,163.8000030517578,154.75,160.60000610351562,601050
2011-05-26,157.60000610351562,160.39999389648438,156.0,157.10000610351562,512762
2011-05-27,172.89999389648438,175.0,158.89999389648438,158.89999389648438,4218741
2011-05-30,175.60000610351562,176.89999389648438,171.4499969482422,171.4499969482422,1223067
2011-05-31,175.4499969482422,176.89999389648438,171.0500030517578,176.0,604495
2011-06-01,180.8500061035156,181.75,172.9499969482422,175.75,1963698
2011-06-02,175.8000030517578,183.1999969482422,175.10000610351562,179.89999389648438,1546385
2011-06-03,177.89999389648438,178.85000610351562,171.35000610351562,174.0,1330147
2011-06-06,175.25,179.39999389648438,175.0,178.5,347137
2011-06-07,174.3000030517578,176.75,173.35000610351562,175.5,204739
2011-06-08,170.3000030517578,175.4499969482422,168.0,174.39999389648438,465391
2011-06-09,168.1999969482422,171.25,167.75,170.5,228604
2011-06-10,164.35000610351562,169.39999389648438,162.10000610351562,167.5500030517578,288082
2011-06-13,167.39999389648438,169.1999969482422,163.0500030517578,166.5,292508
2011-06-14,164.1999969482422,168.1999969482422,163.0500030517578,168.1999969482422,283959
2011-06-15,161.3000030517578,163.14999389648438,159.5,163.14999389648438,439170
2011-06-16,156.60000610351562,160.39999389648438,155.39999389648438,160.39999389648438,292400
2011-06-17,158.0500030517578,160.89999389648438,154.75,156.3000030517578,246344
2011-06-20,154.25,159.0,153.9499969482422,158.5500030517578,302130
2011-06-21,153.5,156.5,153.1999969482422,155.85000610351562,195394
2011-06-22,152.0,155.60000610351562,151.5,155.0,369374
2011-06-23,150.5,153.39999389648438,150.35000610351562,152.0,342393
2011-06-24,154.1999969482422,155.0,151.5,151.5,185985
2011-06-27,161.60000610351562,162.75,153.3000030517578,154.5,433739
2011-06-28,164.75,166.4499969482422,162.0500030517578,162.0500030517578,284992
2011-06-29,159.60000610351562,166.39999389648438,158.9499969482422,163.0,191610
2011-06-30,157.0,161.35000610351562,155.0,160.14999389648438,316850
2011-07-01,157.64999389648438,161.1999969482422,156.60000610351562,158.10000610351562,436070
2011-07-04,165.85000610351562,166.6999969482422,157.0,157.5,539440
2011-07-05,163.3000030517578,166.9499969482422,162.6999969482422,165.85000610351562,194339
2011-07-06,162.10000610351562,163.5,161.0500030517578,162.9499969482422,85854
2011-07-07,167.60000610351562,168.14999389648438,162.14999389648438,163.0,345960
2011-07-08,166.35000610351562,173.8000030517578,165.0,167.64999389648438,415999
2011-07-11,162.75,168.5,162.0,166.0,136170
2011-07-12,163.39999389648438,164.85000610351562,160.0,161.39999389648438,236220
2011-07-13,166.1999969482422,167.0,158.0,163.3000030517578,139147
2011-07-14,172.0500030517578,174.5,163.0,164.0500030517578,621576
2011-07-15,171.64999389648438,173.0,169.10000610351562,172.0,178941
2011-07-18,173.14999389648438,173.8000030517578,170.0,170.0,232122
2011-07-19,175.25,176.0,171.14999389648438,173.5,303391
2011-07-20,174.0,176.5,171.64999389648438,175.85000610351562,459548
2011-07-21,176.1999969482422,180.3999938964844,171.64999389648438,172.39999389648438,830956
2011-07-22,178.60000610351562,179.64999389648438,175.39999389648438,177.9499969482422,702506
2011-07-25,185.3999938964844,186.25,176.5500030517578,178.0,1433120
2011-07-26,182.3999938964844,191.6499938964844,180.5500030517578,185.25,1818056
2011-07-27,187.1999969482422,194.3999938964844,181.8999938964844,182.8999938964844,2979777
2011-07-28,186.9499969482422,192.4499969482422,185.9499969482422,189.3999938964844,1589669
2011-07-29,185.3500061035156,187.4499969482422,182.3000030517578,187.0500030517578,455865
2011-08-01,190.6000061035156,192.8500061035156,186.1000061035156,188.0,1132886
2011-08-02,184.9499969482422,190.5500030517578,182.6999969482422,189.9499969482422,383466
2011-08-03,186.25,188.0,177.5,179.9499969482422,614544
2011-08-04,189.3000030517578,190.8999938964844,186.6000061035156,187.0500030517578,593303
2011-08-05,188.0500030517578,190.9499969482422,179.0,183.1999969482422,969290
2011-08-08,188.8000030517578,190.0,181.1000061035156,182.5,490168
2011-08-09,183.1999969482422,188.8000030517578,181.1000061035156,185.1000061035156,369035
2011-08-10,188.9499969482422,190.0,184.6000061035156,188.0,416888
2011-08-11,194.1999969482422,198.3999938964844,185.3999938964844,185.6499938964844,2215486
